object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Pins2,45,Image_10,otm,32,3,1.0,0.759,0.863,6.511
Pins2,45,Image_2,otm,32,3,0.982,0.778,0.868,13.908
Pins2,45,Image_3,otm,32,3,1.0,0.808,0.894,15.349
Pins2,45,Image_4,otm,32,3,1.0,0.768,0.869,10.448
Pins2,45,Image_5,otm,32,3,1.0,0.792,0.884,12.698
Pins2,45,Image_6,otm,32,3,1.0,0.754,0.86,11.498
Pins2,45,Image_7,otm,32,3,1.0,0.81,0.895,11.234
Pins2,45,Image_8,otm,32,3,1.0,0.783,0.879,9.31
Pins2,45,Image_9,otm,32,3,1.0,0.759,0.863,8.551
Pins2,68,Image_0,otm,32,3,1.0,0.688,0.815,5.887
Pins2,68,Image_1,otm,32,3,1.0,0.719,0.836,6.393
Pins2,68,Image_10,otm,32,3,1.0,0.743,0.852,8.191
Pins2,68,Image_2,otm,32,3,1.0,0.69,0.816,4.816
Pins2,68,Image_3,otm,32,3,1.0,0.667,0.8,3.749
Pins2,68,Image_4,otm,32,3,1.0,0.727,0.842,2.915
Pins2,68,Image_5,otm,32,3,1.0,0.658,0.794,7.102
Pins2,68,Image_6,otm,32,3,1.0,0.719,0.836,6.169
Pins2,68,Image_7,otm,32,3,1.0,0.733,0.846,6.293
Pins2,68,Image_8,otm,32,3,1.0,0.724,0.84,5.743
Pins2,68,Image_9,otm,32,3,1.0,0.759,0.863,6.303
Small_nails_23,28,Image_0,otm,32,3,0.6,0.398,0.479,10.455
Small_nails_23,28,Image_1,otm,32,3,1.0,0.695,0.82,20.109
Small_nails_23,28,Image_10,otm,32,3,0.8,0.533,0.64,13.956
Small_nails_23,28,Image_2,otm,32,3,1.0,0.629,0.772,17.202
Small_nails_23,28,Image_3,otm,32,3,0.683,0.451,0.543,20.061
Small_nails_23,28,Image_4,otm,32,3,0.883,0.546,0.675,16.418
Small_nails_23,28,Image_5,otm,32,3,0.841,0.611,0.707,15.556
Small_nails_23,28,Image_6,otm,32,3,0.871,0.587,0.701,21.833
Small_nails_23,28,Image_7,otm,32,3,0.879,0.56,0.685,18.558
Small_nails_23,28,Image_8,otm,32,3,0.871,0.614,0.72,16.737
Small_nails_23,28,Image_9,otm,32,3,0.933,0.629,0.752,24.15
