object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Small_nails_23,28,Image_4,otm,32,3,0.853,0.598,0.703,20.111
Small_nails_23,28,Image_5,otm,32,3,0.863,0.663,0.75,23.39
Small_nails_23,28,Image_6,otm,32,3,0.887,0.511,0.648,17.285
Small_nails_23,28,Image_7,otm,32,3,0.873,0.604,0.714,27.912
Small_nails_23,28,Image_8,otm,32,3,0.887,0.534,0.667,15.272
Small_nails_23,28,Image_9,otm,32,3,0.967,0.663,0.787,19.835
Small_nails_23,384,Image_0,otm,32,3,1.0,0.364,0.533,2.301
Small_nails_23,384,Image_1,otm,32,3,0.857,0.353,0.5,1.755
Small_nails_23,45,Image_0,otm,32,3,0.929,0.342,0.5,4.249
Small_nails_23,45,Image_1,otm,32,3,0.957,0.647,0.772,4.594
Small_nails_23,45,Image_10,otm,32,3,1.0,0.645,0.784,4.288
Small_nails_23,45,Image_2,otm,32,3,1.0,0.613,0.76,4.441
Small_nails_23,45,Image_3,otm,32,3,1.0,0.789,0.882,20.441
Small_nails_23,45,Image_4,otm,32,3,0.957,0.647,0.772,5.396
Small_nails_23,45,Image_5,otm,32,3,0.95,0.613,0.745,5.618
Small_nails_23,45,Image_6,otm,32,3,0.962,0.714,0.82,7.106
Small_nails_23,45,Image_7,otm,32,3,1.0,0.656,0.792,3.212
Small_nails_23,45,Image_8,otm,32,3,1.0,0.679,0.809,4.851
Small_nails_23,45,Image_9,otm,32,3,1.0,0.607,0.756,3.606
Small_nails_23,68,Image_0,otm,32,3,0.842,0.364,0.508,6.563
Small_nails_23,68,Image_1,otm,32,3,0.909,0.5,0.645,5.658
Small_nails_23,68,Image_10,otm,32,3,0.88,0.629,0.733,5.542
Small_nails_23,68,Image_2,otm,32,3,0.87,0.465,0.606,6.609
Small_nails_23,68,Image_3,otm,32,3,0.647,0.333,0.44,3.853
Small_nails_23,68,Image_4,otm,32,3,0.958,0.575,0.719,6.568
Small_nails_23,68,Image_5,otm,32,3,0.962,0.61,0.746,6.601
Small_nails_23,68,Image_6,otm,32,3,1.0,0.667,0.8,7.065
Small_nails_23,68,Image_7,otm,32,3,1.0,0.516,0.681,3.901
Small_nails_23,68,Image_8,otm,32,3,0.917,0.379,0.537,3.103
Small_nails_23,68,Image_9,otm,32,3,1.0,0.594,0.745,4.076
Small_nails_32,28,Image_0,otm,32,3,0.768,0.439,0.558,9.672
Small_nails_32,28,Image_1,otm,32,3,1.0,0.674,0.805,19.567
Small_nails_32,28,Image_10,otm,32,3,0.804,0.5,0.616,18.496
Small_nails_32,28,Image_2,otm,32,3,0.972,0.603,0.745,22.136
Small_nails_32,28,Image_3,otm,32,3,0.907,0.538,0.676,20.671
Small_nails_32,28,Image_4,otm,32,3,0.897,0.536,0.671,14.062
Small_nails_32,28,Image_5,otm,32,3,0.967,0.621,0.756,25.198
Small_nails_32,28,Image_6,otm,32,3,0.873,0.522,0.653,20.985
Small_nails_32,28,Image_7,otm,32,3,0.904,0.516,0.657,14.768
Small_nails_32,28,Image_8,otm,32,3,0.873,0.625,0.728,23.177
Small_nails_32,28,Image_9,otm,32,3,0.855,0.596,0.702,26.947
Small_nails_32,384,Image_0,otm,32,3,1.0,0.227,0.37,1.94
Small_nails_32,384,Image_1,otm,32,3,0.833,0.588,0.69,2.0
Small_nails_32,384,Image_10,otm,32,3,0.75,0.3,0.429,1.443
Small_nails_32,384,Image_2,otm,32,3,0.857,0.353,0.5,2.294
Small_nails_32,384,Image_3,otm,32,3,0.857,0.429,0.571,2.312
Small_nails_32,384,Image_4,otm,32,3,1.0,0.45,0.621,1.719
Small_nails_32,384,Image_5,otm,32,3,0.9,0.429,0.581,2.902
Small_nails_32,384,Image_6,otm,32,3,1.0,0.571,0.727,1.885
Small_nails_32,384,Image_7,otm,32,3,0.833,0.5,0.625,1.682
Small_nails_32,384,Image_8,otm,32,3,0.5,0.2,0.286,1.295
Small_nails_32,384,Image_9,otm,32,3,1.0,0.571,0.727,1.334
Small_nails_32,45,Image_0,otm,32,3,1.0,0.684,0.813,6.605
Small_nails_32,45,Image_1,otm,32,3,1.0,0.618,0.764,6.211
Small_nails_32,45,Image_10,otm,32,3,0.889,0.516,0.653,3.566
Small_nails_32,45,Image_2,otm,32,3,0.944,0.548,0.694,4.134
Small_nails_32,45,Image_3,otm,32,3,1.0,0.817,0.899,21.583
Small_nails_32,45,Image_4,otm,32,3,0.947,0.529,0.679,3.718
Small_nails_32,45,Image_5,otm,32,3,0.95,0.613,0.745,5.114
Small_nails_32,45,Image_6,otm,32,3,0.955,0.6,0.737,3.908
Small_nails_32,45,Image_7,otm,32,3,1.0,0.844,0.915,5.512
Small_nails_32,45,Image_8,otm,32,3,1.0,0.714,0.833,5.094
Small_nails_32,45,Image_9,otm,32,3,0.929,0.464,0.619,3.751
Small_nails_32,68,Image_0,otm,32,3,1.0,0.682,0.811,14.493
Small_nails_32,68,Image_1,otm,32,3,0.955,0.525,0.677,6.794
Small_nails_32,68,Image_10,otm,32,3,0.958,0.657,0.78,6.062
Small_nails_32,68,Image_2,otm,32,3,0.963,0.605,0.743,7.641
Small_nails_32,68,Image_3,otm,32,3,0.947,0.545,0.692,5.069
Small_nails_32,68,Image_4,otm,32,3,0.833,0.375,0.517,5.215
Small_nails_32,68,Image_5,otm,32,3,0.92,0.561,0.697,6.204
