object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Small_nails_23,45,Image_8,otm,64,3,1.0,0.857,0.923,4.893
Small_nails_23,45,Image_9,otm,64,3,0.885,0.821,0.852,6.792
Small_nails_23,68,Image_0,otm,64,3,0.8,0.545,0.649,11.47
Small_nails_23,68,Image_1,otm,64,3,0.882,0.75,0.811,8.066
Small_nails_23,68,Image_10,otm,64,3,0.848,0.8,0.824,7.563
Small_nails_23,68,Image_2,otm,64,3,0.969,0.721,0.827,5.844
Small_nails_23,68,Image_3,otm,64,3,0.96,0.727,0.828,8.175
Small_nails_23,68,Image_4,otm,64,3,1.0,0.85,0.919,9.729
Small_nails_23,68,Image_5,otm,64,3,0.941,0.78,0.853,8.969
Small_nails_23,68,Image_6,otm,64,3,0.92,0.697,0.793,7.527
Small_nails_23,68,Image_7,otm,64,3,0.958,0.742,0.836,7.558
Small_nails_23,68,Image_8,otm,64,3,0.952,0.69,0.8,6.759
Small_nails_23,68,Image_9,otm,64,3,1.0,0.781,0.877,4.584
Small_nails_32,28,Image_0,otm,64,3,0.667,0.49,0.565,14.256
Small_nails_32,28,Image_1,otm,64,3,0.976,0.863,0.916,31.833
Small_nails_32,28,Image_10,otm,64,3,0.809,0.611,0.696,16.648
Small_nails_32,28,Image_2,otm,64,3,0.964,0.698,0.81,23.228
Small_nails_32,28,Image_3,otm,64,3,0.825,0.571,0.675,26.068
Small_nails_32,28,Image_4,otm,64,3,0.841,0.598,0.699,18.346
Small_nails_32,28,Image_5,otm,64,3,0.904,0.695,0.786,24.05
Small_nails_32,28,Image_6,otm,64,3,0.853,0.63,0.725,16.903
Small_nails_32,28,Image_7,otm,64,3,0.91,0.67,0.772,17.105
Small_nails_32,28,Image_8,otm,64,3,0.855,0.67,0.752,21.761
Small_nails_32,28,Image_9,otm,64,3,0.845,0.674,0.75,19.348
Small_nails_32,384,Image_0,otm,64,3,1.0,0.545,0.706,2.902
Small_nails_32,384,Image_1,otm,64,3,0.917,0.647,0.759,2.194
Small_nails_32,384,Image_10,otm,64,3,1.0,0.5,0.667,1.663
Small_nails_32,384,Image_2,otm,64,3,0.857,0.353,0.5,1.989
Small_nails_32,384,Image_3,otm,64,3,1.0,0.786,0.88,2.372
Small_nails_32,384,Image_4,otm,64,3,1.0,0.5,0.667,2.447
Small_nails_32,384,Image_5,otm,64,3,1.0,0.714,0.833,4.113
Small_nails_32,384,Image_6,otm,64,3,1.0,0.571,0.727,2.195
Small_nails_32,384,Image_7,otm,64,3,1.0,0.5,0.667,1.595
Small_nails_32,384,Image_8,otm,64,3,0.5,0.2,0.286,1.356
Small_nails_32,384,Image_9,otm,64,3,1.0,0.571,0.727,1.464
Small_nails_32,45,Image_0,otm,64,3,1.0,0.447,0.618,4.202
Small_nails_32,45,Image_1,otm,64,3,0.957,0.647,0.772,6.866
Small_nails_32,45,Image_10,otm,64,3,0.95,0.613,0.745,3.816
Small_nails_32,45,Image_2,otm,64,3,0.944,0.548,0.694,4.669
Small_nails_32,45,Image_3,otm,64,3,0.887,0.887,0.887,20.836
Small_nails_32,45,Image_4,otm,64,3,1.0,0.676,0.807,5.669
Small_nails_32,45,Image_5,otm,64,3,0.958,0.742,0.836,6.321
Small_nails_32,45,Image_6,otm,64,3,1.0,0.914,0.955,4.563
Small_nails_32,45,Image_7,otm,64,3,1.0,0.75,0.857,4.52
Small_nails_32,45,Image_8,otm,64,3,1.0,0.857,0.923,4.508
Small_nails_32,45,Image_9,otm,64,3,1.0,0.75,0.857,4.096
Small_nails_32,68,Image_0,otm,64,3,1.0,0.568,0.725,6.935
Small_nails_32,68,Image_1,otm,64,3,0.939,0.775,0.849,7.896
Small_nails_32,68,Image_10,otm,64,3,1.0,0.771,0.871,7.485
Small_nails_32,68,Image_2,otm,64,3,1.0,0.651,0.789,9.774
Small_nails_32,68,Image_3,otm,64,3,1.0,0.606,0.755,6.335
Small_nails_32,68,Image_4,otm,64,3,0.96,0.6,0.738,5.206
Small_nails_32,68,Image_5,otm,64,3,1.0,0.585,0.738,7.532
Small_nails_32,68,Image_6,otm,64,3,0.882,0.455,0.6,4.803
Small_nails_32,68,Image_7,otm,64,3,1.0,0.677,0.808,6.232
Small_nails_32,68,Image_8,otm,64,3,1.0,0.655,0.792,4.847
Small_nails_32,68,Image_9,otm,64,3,0.917,0.688,0.786,5.639
