object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Pins2,28,Image_4,otm,64,3,0.891,0.967,0.927,48.376
Pins2,28,Image_5,otm,64,3,0.919,0.988,0.952,61.247
Pins2,28,Image_6,otm,64,3,0.903,1.0,0.949,55.189
Pins2,28,Image_7,otm,64,3,0.935,0.981,0.958,68.982
Pins2,28,Image_8,otm,64,3,0.918,0.975,0.946,60.134
Pins2,28,Image_9,otm,64,3,0.909,0.943,0.926,52.071
Pins2,384,Image_0,otm,64,3,1.0,0.438,0.609,2.358
Pins2,384,Image_1,otm,64,3,1.0,0.222,0.364,1.558
Pins2,384,Image_10,otm,64,3,1.0,0.273,0.429,1.526
Pins2,384,Image_2,otm,64,3,1.0,0.25,0.4,2.129
Pins2,384,Image_3,otm,64,3,1.0,0.556,0.714,1.782
Pins2,45,Image_0,otm,64,3,0.93,0.898,0.914,12.461
Pins2,45,Image_1,otm,64,3,0.986,0.972,0.979,22.616
Pins2,45,Image_10,otm,64,3,0.98,0.907,0.942,12.576
Pins2,45,Image_2,otm,64,3,0.931,0.931,0.931,10.185
Pins2,45,Image_3,otm,64,3,0.946,0.959,0.952,22.196
Pins2,45,Image_4,otm,64,3,0.866,0.841,0.853,16.477
Pins2,45,Image_5,otm,64,3,0.943,0.917,0.93,20.635
Pins2,45,Image_6,otm,64,3,0.954,0.954,0.954,18.399
Pins2,45,Image_7,otm,64,3,0.918,0.889,0.903,14.197
Pins2,45,Image_8,otm,64,3,0.983,0.95,0.966,15.056
Pins2,45,Image_9,otm,64,3,0.797,0.81,0.803,16.74
Pins2,68,Image_0,otm,64,3,1.0,0.781,0.877,4.042
Pins2,68,Image_1,otm,64,3,1.0,0.812,0.897,7.079
Pins2,68,Image_10,otm,64,3,1.0,0.857,0.923,11.186
Pins2,68,Image_2,otm,64,3,1.0,0.586,0.739,3.5
Pins2,68,Image_3,otm,64,3,1.0,0.733,0.846,5.86
Pins2,68,Image_4,otm,64,3,1.0,0.773,0.872,3.483
Pins2,68,Image_5,otm,64,3,1.0,0.737,0.848,7.698
Pins2,68,Image_6,otm,64,3,0.955,0.656,0.778,6.926
Pins2,68,Image_7,otm,64,3,1.0,0.767,0.868,5.013
Pins2,68,Image_8,otm,64,3,1.0,0.793,0.885,5.201
Pins2,68,Image_9,otm,64,3,1.0,0.862,0.926,5.417
Small_nails_23,28,Image_0,otm,64,3,0.506,0.439,0.47,25.521
Small_nails_23,28,Image_1,otm,64,3,0.857,0.821,0.839,51.022
Small_nails_23,28,Image_10,otm,64,3,0.701,0.6,0.647,31.033
Small_nails_23,28,Image_2,otm,64,3,0.864,0.819,0.841,38.731
Small_nails_23,28,Image_3,otm,64,3,0.494,0.451,0.471,41.852
Small_nails_23,28,Image_4,otm,64,3,0.836,0.629,0.718,26.28
Small_nails_23,28,Image_5,otm,64,3,0.718,0.642,0.678,33.92
Small_nails_23,28,Image_6,otm,64,3,0.643,0.587,0.614,29.646
Small_nails_23,28,Image_7,otm,64,3,0.728,0.648,0.686,35.082
Small_nails_23,28,Image_8,otm,64,3,0.722,0.648,0.683,34.594
Small_nails_23,28,Image_9,otm,64,3,0.771,0.719,0.744,39.964
Small_nails_23,384,Image_0,otm,64,3,1.0,0.227,0.37,2.38
Small_nails_23,384,Image_1,otm,64,3,0.875,0.412,0.56,2.436
Small_nails_23,384,Image_10,otm,64,3,1.0,0.4,0.571,1.643
Small_nails_23,384,Image_2,otm,64,3,0.6,0.176,0.273,2.128
Small_nails_23,384,Image_3,otm,64,3,0.75,0.429,0.545,2.417
Small_nails_23,384,Image_4,otm,64,3,1.0,0.4,0.571,2.524
Small_nails_23,384,Image_5,otm,64,3,0.917,0.524,0.667,3.94
Small_nails_23,384,Image_6,otm,64,3,0.833,0.357,0.5,2.801
Small_nails_23,384,Image_7,otm,64,3,0.5,0.1,0.167,1.528
Small_nails_23,45,Image_0,otm,64,3,0.96,0.632,0.762,7.746
Small_nails_23,45,Image_1,otm,64,3,0.97,0.941,0.955,6.71
Small_nails_23,45,Image_10,otm,64,3,0.861,1.0,0.925,10.493
Small_nails_23,45,Image_2,otm,64,3,1.0,0.774,0.873,7.988
Small_nails_23,45,Image_3,otm,64,3,0.823,0.915,0.867,35.464
Small_nails_23,45,Image_4,otm,64,3,1.0,0.912,0.954,14.519
Small_nails_23,45,Image_5,otm,64,3,0.75,0.774,0.762,10.377
Small_nails_23,45,Image_6,otm,64,3,0.897,1.0,0.946,15.571
Small_nails_23,45,Image_7,otm,64,3,0.903,0.875,0.889,14.888
Small_nails_23,45,Image_8,otm,64,3,0.875,1.0,0.933,5.045
Small_nails_23,45,Image_9,otm,64,3,0.806,0.893,0.847,13.368
Small_nails_23,68,Image_0,otm,64,3,0.892,0.75,0.815,14.881
Small_nails_23,68,Image_1,otm,64,3,0.909,0.75,0.822,10.252
Small_nails_23,68,Image_10,otm,64,3,0.882,0.857,0.87,8.489
Small_nails_23,68,Image_2,otm,64,3,1.0,0.814,0.897,8.767
Small_nails_23,68,Image_3,otm,64,3,0.893,0.758,0.82,12.807
Small_nails_23,68,Image_4,otm,64,3,0.789,0.75,0.769,15.948
Small_nails_23,68,Image_5,otm,64,3,0.971,0.805,0.88,13.783
Small_nails_23,68,Image_6,otm,64,3,0.793,0.697,0.742,14.317
Small_nails_23,68,Image_7,otm,64,3,0.897,0.839,0.867,13.592
Small_nails_23,68,Image_8,otm,64,3,0.962,0.862,0.909,8.209
Small_nails_23,68,Image_9,otm,64,3,0.765,0.812,0.788,6.913
Small_nails_32,28,Image_0,otm,64,3,0.684,0.531,0.598,16.627
Small_nails_32,28,Image_1,otm,64,3,0.857,0.821,0.839,53.478
Small_nails_32,28,Image_10,otm,64,3,0.679,0.611,0.643,13.614
Small_nails_32,28,Image_2,otm,64,3,0.926,0.862,0.893,37.077
Small_nails_32,28,Image_3,otm,64,3,0.829,0.637,0.72,26.657
Small_nails_32,28,Image_4,otm,64,3,0.671,0.588,0.626,32.347
Small_nails_32,28,Image_5,otm,64,3,0.759,0.663,0.708,35.823
Small_nails_32,28,Image_6,otm,64,3,0.76,0.62,0.683,31.27
Small_nails_32,28,Image_7,otm,64,3,0.789,0.659,0.719,25.434
Small_nails_32,28,Image_8,otm,64,3,0.778,0.716,0.746,29.436
Small_nails_32,28,Image_9,otm,64,3,0.842,0.719,0.776,32.263
Small_nails_32,384,Image_0,otm,64,3,1.0,0.409,0.581,2.715
Small_nails_32,384,Image_1,otm,64,3,0.917,0.647,0.759,2.748
Small_nails_32,384,Image_10,otm,64,3,1.0,0.6,0.75,1.847
Small_nails_32,384,Image_2,otm,64,3,1.0,0.471,0.64,2.15
Small_nails_32,384,Image_3,otm,64,3,1.0,0.643,0.783,1.982
Small_nails_32,384,Image_4,otm,64,3,1.0,0.6,0.75,3.782
Small_nails_32,384,Image_5,otm,64,3,1.0,0.762,0.865,4.112
Small_nails_32,384,Image_6,otm,64,3,1.0,0.571,0.727,2.494
Small_nails_32,384,Image_7,otm,64,3,1.0,0.4,0.571,2.023
Small_nails_32,45,Image_0,otm,64,3,1.0,0.579,0.733,7.816
Small_nails_32,45,Image_1,otm,64,3,0.971,0.971,0.971,10.126
Small_nails_32,45,Image_10,otm,64,3,0.903,0.903,0.903,11.929
Small_nails_32,45,Image_2,otm,64,3,0.963,0.839,0.897,7.566
Small_nails_32,45,Image_3,otm,64,3,0.88,0.93,0.904,25.576
