object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nuts,68,Image_10,otm,32,3,0.963,0.867,0.912,5.023
Nuts,68,Image_2,otm,32,3,1.0,0.9,0.947,4.838
Nuts,68,Image_3,otm,32,3,1.0,0.923,0.96,6.508
Nuts,68,Image_4,otm,32,3,0.957,0.846,0.898,5.418
Nuts,68,Image_5,otm,32,3,0.966,0.903,0.933,7.419
Nuts,68,Image_6,otm,32,3,1.0,0.862,0.926,4.47
Nuts,68,Image_7,otm,32,3,1.0,0.875,0.933,2.861
Nuts,68,Image_8,otm,32,3,1.0,0.96,0.98,5.434
Nuts,68,Image_9,otm,32,3,0.952,0.909,0.93,5.093
Pins2,28,Image_0,otm,32,3,0.92,0.97,0.945,80.357
Pins2,28,Image_1,otm,32,3,0.902,0.931,0.916,69.657
Pins2,28,Image_10,otm,32,3,0.886,0.88,0.883,77.474
Pins2,28,Image_2,otm,32,3,0.945,1.0,0.972,51.341
Pins2,28,Image_3,otm,32,3,0.869,0.918,0.893,75.964
Pins2,28,Image_4,otm,32,3,0.895,0.954,0.924,65.241
Pins2,28,Image_5,otm,32,3,0.933,0.963,0.948,78.11
Pins2,28,Image_6,otm,32,3,0.902,0.93,0.916,73.94
Pins2,28,Image_7,otm,32,3,0.848,0.864,0.856,77.029
Pins2,28,Image_8,otm,32,3,0.916,0.944,0.93,74.308
Pins2,28,Image_9,otm,32,3,0.844,0.849,0.846,66.631
Pins2,384,Image_0,otm,32,3,1.0,0.75,0.857,2.683
Pins2,384,Image_1,otm,32,3,1.0,0.778,0.875,1.445
Pins2,384,Image_10,otm,32,3,1.0,0.818,0.9,1.698
Pins2,384,Image_2,otm,32,3,1.0,0.833,0.909,1.612
Pins2,384,Image_3,otm,32,3,0.778,0.778,0.778,2.034
Pins2,384,Image_4,otm,32,3,1.0,0.5,0.667,1.194
Pins2,384,Image_5,otm,32,3,1.0,1.0,1.0,2.06
Pins2,384,Image_6,otm,32,3,0.9,0.9,0.9,1.768
Pins2,384,Image_7,otm,32,3,0.8,1.0,0.889,1.935
Pins2,45,Image_0,otm,32,3,1.0,0.864,0.927,9.796
Pins2,45,Image_1,otm,32,3,1.0,0.915,0.956,11.902
Pins2,45,Image_10,otm,32,3,1.0,0.87,0.931,8.312
Pins2,45,Image_2,otm,32,3,0.985,0.903,0.942,13.359
Pins2,45,Image_3,otm,32,3,1.0,0.932,0.965,12.822
Pins2,45,Image_4,otm,32,3,1.0,0.884,0.938,9.849
Pins2,45,Image_5,otm,32,3,1.0,0.917,0.957,8.895
Pins2,45,Image_6,otm,32,3,1.0,0.877,0.934,14.256
Pins2,45,Image_7,otm,32,3,0.983,0.937,0.959,13.31
Pins2,45,Image_8,otm,32,3,1.0,0.917,0.957,10.297
Pins2,45,Image_9,otm,32,3,1.0,0.897,0.945,11.227
Pins2,68,Image_0,otm,32,3,1.0,0.875,0.933,5.077
Pins2,68,Image_1,otm,32,3,1.0,0.906,0.951,3.601
Pins2,68,Image_10,otm,32,3,1.0,0.943,0.971,6.527
Pins2,68,Image_2,otm,32,3,1.0,0.897,0.945,3.121
Pins2,68,Image_3,otm,32,3,1.0,0.833,0.909,6.481
Pins2,68,Image_4,otm,32,3,1.0,0.864,0.927,4.125
Pins2,68,Image_5,otm,32,3,1.0,0.816,0.899,8.561
Pins2,68,Image_6,otm,32,3,1.0,0.875,0.933,5.911
Pins2,68,Image_7,otm,32,3,0.926,0.833,0.877,4.246
Pins2,68,Image_8,otm,32,3,1.0,0.862,0.926,5.779
Pins2,68,Image_9,otm,32,3,1.0,0.931,0.964,3.218
Small_nails_23,28,Image_0,otm,32,3,0.507,0.378,0.433,12.69
Small_nails_23,28,Image_1,otm,32,3,0.973,0.768,0.859,24.069
Small_nails_23,28,Image_10,otm,32,3,0.746,0.589,0.658,18.624
Small_nails_23,28,Image_2,otm,32,3,0.989,0.741,0.847,25.156
Small_nails_23,28,Image_3,otm,32,3,0.75,0.56,0.642,18.12
Small_nails_23,28,Image_4,otm,32,3,0.853,0.598,0.703,17.04
Small_nails_23,28,Image_5,otm,32,3,0.808,0.663,0.728,23.873
Small_nails_23,28,Image_6,otm,32,3,0.861,0.674,0.756,19.957
Small_nails_23,28,Image_7,otm,32,3,0.848,0.615,0.713,17.815
Small_nails_23,28,Image_8,otm,32,3,0.838,0.648,0.731,19.0
Small_nails_23,28,Image_9,otm,32,3,0.902,0.618,0.733,24.956
