object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_32,28,Image_1,hdbscan,48,3,0.0,0.012,0.0,486.881
Nails_32,28,Image_10,otm,48,3,0.415,1.0,0.587,181.411
Nails_32,28,Image_10,gmms,48,3,0.401,0.989,0.571,665.889
Nails_32,28,Image_10,hdbscan,48,3,0.0,0.011,0.0,480.995
Nails_32,28,Image_2,otm,48,3,0.308,1.0,0.471,306.997
Nails_32,28,Image_2,gmms,48,3,0.291,1.0,0.451,760.684
Nails_32,28,Image_2,hdbscan,48,3,0.0,0.007,0.0,563.042
Nails_32,28,Image_3,otm,48,3,0.558,1.0,0.716,218.878
Nails_32,28,Image_3,gmms,48,3,0.558,0.995,0.715,635.817
Nails_32,28,Image_3,hdbscan,48,3,0.0,0.011,0.0,511.733
Nails_32,28,Image_4,otm,48,3,0.422,1.0,0.594,274.156
Nails_32,28,Image_4,gmms,48,3,0.415,1.0,0.586,843.464
Nails_32,28,Image_4,hdbscan,48,3,0.5,0.011,0.022,582.912
Nails_32,28,Image_5,otm,48,3,0.464,1.0,0.634,371.729
Nails_32,28,Image_5,gmms,48,3,0.428,0.994,0.598,728.778
Nails_32,28,Image_5,hdbscan,48,3,0.5,0.012,0.023,538.197
Nails_32,28,Image_6,otm,48,3,0.346,1.0,0.514,273.794
Nails_32,28,Image_6,gmms,48,3,0.332,1.0,0.499,749.754
Nails_32,28,Image_6,hdbscan,48,3,0.5,0.011,0.022,541.934
Nails_32,28,Image_7,otm,48,3,0.45,1.0,0.621,353.452
Nails_32,28,Image_7,gmms,48,3,0.427,0.994,0.598,817.859
Nails_32,28,Image_7,hdbscan,48,3,0.0,0.012,0.0,575.563
Nails_32,28,Image_8,otm,48,3,0.398,1.0,0.57,255.347
Nails_32,28,Image_8,gmms,48,3,0.368,1.0,0.538,804.558
Nails_32,28,Image_8,hdbscan,48,3,0.5,0.012,0.023,565.787
Nails_32,28,Image_9,otm,48,3,0.418,1.0,0.589,307.449
Nails_32,28,Image_9,gmms,48,3,0.414,1.0,0.586,763.945
Nails_32,28,Image_9,hdbscan,48,3,0.0,0.012,0.0,523.211
Nails_32,384,Image_0_30,otm,48,3,0.1,1.0,0.183,225.379
Nails_32,384,Image_1,otm,48,3,0.101,1.0,0.184,199.648
Nails_32,384,Image_10,otm,48,3,0.097,1.0,0.177,305.321
Nails_32,384,Image_2,otm,48,3,0.095,1.0,0.174,300.031
Nails_32,384,Image_3,otm,48,3,0.097,1.0,0.177,233.717
Nails_32,384,Image_4,otm,48,3,0.087,1.0,0.159,407.014
Nails_32,384,Image_5,otm,48,3,0.088,1.0,0.161,267.636
Nails_32,384,Image_6,otm,48,3,0.1,1.0,0.181,343.014
Nails_32,384,Image_7,otm,48,3,0.085,1.0,0.157,244.215
Nails_32,384,Image_8,otm,48,3,0.089,1.0,0.164,391.728
Nails_32,384,Image_9,otm,48,3,0.093,1.0,0.171,384.208
Nails_32,45,Image_0_30,otm,48,3,0.284,1.0,0.443,312.661
Nails_32,45,Image_1,otm,48,3,0.257,1.0,0.408,264.131
Nails_32,45,Image_10,otm,48,3,0.255,1.0,0.407,331.986
Nails_32,45,Image_2,otm,48,3,0.278,1.0,0.435,303.139
Nails_32,45,Image_3,otm,48,3,0.278,1.0,0.435,293.069
Nails_32,45,Image_4,otm,48,3,0.277,1.0,0.434,252.597
Nails_32,45,Image_5,otm,48,3,0.257,1.0,0.409,317.63
Nails_32,45,Image_6,otm,48,3,0.245,1.0,0.393,302.071
