object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nuts,45,Image_0_50,otm,64,3,0.917,0.957,0.936,11.182
Nuts,45,Image_1,otm,64,3,1.0,0.902,0.949,5.523
Nuts,45,Image_10,otm,64,3,0.921,0.921,0.921,5.27
Nuts,45,Image_2,otm,64,3,0.976,0.976,0.976,7.396
Nuts,45,Image_3,otm,64,3,0.857,0.833,0.845,4.973
Nuts,45,Image_4,otm,64,3,0.882,0.909,0.896,3.658
Nuts,45,Image_5,otm,64,3,0.914,0.941,0.928,4.366
Nuts,45,Image_6,otm,64,3,0.944,0.944,0.944,3.27
Nuts,45,Image_7,otm,64,3,0.8,0.714,0.755,2.901
Nuts,45,Image_8,otm,64,3,0.909,1.0,0.952,4.754
Nuts,45,Image_9,otm,64,3,0.842,0.842,0.842,6.216
Nuts,68,Image_0_50,otm,64,3,0.971,0.868,0.917,4.91
Nuts,68,Image_1,otm,64,3,0.897,0.897,0.897,7.407
Nuts,68,Image_10,otm,64,3,1.0,0.933,0.966,3.606
Nuts,68,Image_2,otm,64,3,1.0,0.9,0.947,3.981
Nuts,68,Image_3,otm,64,3,1.0,0.923,0.96,6.371
Nuts,68,Image_4,otm,64,3,1.0,0.846,0.917,2.732
Nuts,68,Image_5,otm,64,3,1.0,0.903,0.949,7.818
Nuts,68,Image_6,otm,64,3,1.0,0.759,0.863,4.011
Nuts,68,Image_7,otm,64,3,1.0,0.875,0.933,1.992
Nuts,68,Image_8,otm,64,3,1.0,0.88,0.936,5.471
Nuts,68,Image_9,otm,64,3,1.0,0.864,0.927,4.546
Pins2,28,Image_0,otm,64,3,0.912,0.928,0.92,61.504
Pins2,28,Image_1,otm,64,3,0.933,0.956,0.944,34.872
Pins2,28,Image_10,otm,64,3,0.924,0.946,0.935,58.124
Pins2,28,Image_2,otm,64,3,0.927,0.981,0.953,30.14
Pins2,28,Image_3,otm,64,3,0.871,0.893,0.882,65.392
Pins2,28,Image_4,otm,64,3,0.912,0.954,0.932,42.237
Pins2,28,Image_5,otm,64,3,0.904,0.944,0.924,64.052
Pins2,28,Image_6,otm,64,3,0.914,0.943,0.928,61.487
Pins2,28,Image_7,otm,64,3,0.912,0.963,0.937,67.188
Pins2,28,Image_8,otm,64,3,0.928,0.957,0.942,38.92
Pins2,28,Image_9,otm,64,3,0.877,0.893,0.885,59.975
Pins2,384,Image_0,otm,64,3,1.0,0.688,0.815,2.969
Pins2,384,Image_1,otm,64,3,1.0,0.667,0.8,1.529
Pins2,384,Image_10,otm,64,3,1.0,0.636,0.778,2.222
Pins2,384,Image_2,otm,64,3,1.0,0.667,0.8,2.135
Pins2,384,Image_3,otm,64,3,1.0,0.778,0.875,2.372
Pins2,384,Image_4,otm,64,3,1.0,0.5,0.667,1.19
Pins2,384,Image_5,otm,64,3,1.0,0.857,0.923,1.521
Pins2,384,Image_6,otm,64,3,1.0,0.9,0.947,1.472
Pins2,384,Image_7,otm,64,3,0.889,1.0,0.941,1.92
Pins2,45,Image_0,otm,64,3,0.9,0.915,0.908,14.017
Pins2,45,Image_1,otm,64,3,0.921,0.986,0.952,16.846
Pins2,45,Image_10,otm,64,3,0.909,0.926,0.917,10.409
Pins2,45,Image_2,otm,64,3,0.899,0.986,0.94,19.368
Pins2,45,Image_3,otm,64,3,0.924,1.0,0.961,18.823
Pins2,45,Image_4,otm,64,3,0.889,0.928,0.908,9.412
Pins2,45,Image_5,otm,64,3,0.896,0.958,0.926,14.546
Pins2,45,Image_6,otm,64,3,0.985,0.985,0.985,12.6
Pins2,45,Image_7,otm,64,3,0.924,0.968,0.946,11.842
Pins2,45,Image_8,otm,64,3,0.938,1.0,0.968,8.123
Pins2,45,Image_9,otm,64,3,0.903,0.966,0.933,11.319
Pins2,68,Image_0,otm,64,3,1.0,0.844,0.915,6.014
Pins2,68,Image_1,otm,64,3,1.0,0.812,0.897,6.948
Pins2,68,Image_10,otm,64,3,1.0,0.943,0.971,3.205
Pins2,68,Image_2,otm,64,3,1.0,0.828,0.906,5.456
Pins2,68,Image_3,otm,64,3,1.0,0.767,0.868,3.486
Pins2,68,Image_4,otm,64,3,1.0,0.864,0.927,3.568
Pins2,68,Image_5,otm,64,3,1.0,0.789,0.882,5.827
Pins2,68,Image_6,otm,64,3,1.0,0.812,0.897,6.559
Pins2,68,Image_7,otm,64,3,1.0,0.8,0.889,4.499
Pins2,68,Image_8,otm,64,3,1.0,0.759,0.863,5.175
Pins2,68,Image_9,otm,64,3,1.0,0.828,0.906,5.282
Small_nails_23,28,Image_0,otm,64,3,0.614,0.439,0.512,13.723
Small_nails_23,28,Image_1,otm,64,3,0.973,0.747,0.845,25.767
Small_nails_23,28,Image_10,otm,64,3,0.814,0.533,0.644,25.338
Small_nails_23,28,Image_2,otm,64,3,0.986,0.629,0.768,19.241
