object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nuts,28,Image_3,otm,32,3,0.917,0.978,0.946,20.679
Nuts,28,Image_4,otm,32,3,0.879,0.978,0.926,21.157
Nuts,28,Image_5,otm,32,3,0.857,0.929,0.891,21.929
Nuts,28,Image_6,otm,32,3,0.891,0.965,0.927,23.383
Nuts,28,Image_7,otm,32,3,0.844,0.874,0.859,24.205
Nuts,28,Image_8,otm,32,3,0.871,0.946,0.907,24.149
Nuts,28,Image_9,otm,32,3,0.928,1.0,0.963,18.666
Nuts,384,Image_0_50,otm,32,3,1.0,0.667,0.8,2.393
Nuts,384,Image_1,otm,32,3,1.0,0.643,0.783,2.469
Nuts,384,Image_10,otm,32,3,1.0,0.5,0.667,1.411
Nuts,384,Image_2,otm,32,3,1.0,0.5,0.667,1.472
Nuts,384,Image_3,otm,32,3,1.0,0.667,0.8,3.274
Nuts,384,Image_4,otm,32,3,1.0,0.545,0.706,1.63
Nuts,384,Image_5,otm,32,3,1.0,0.462,0.632,1.576
Nuts,384,Image_6,otm,32,3,1.0,0.5,0.667,1.912
Nuts,384,Image_7,otm,32,3,1.0,0.286,0.444,1.515
Nuts,384,Image_8,otm,32,3,1.0,0.562,0.72,2.138
Nuts,384,Image_9,otm,32,3,1.0,0.143,0.25,1.205
Nuts,45,Image_0_50,otm,32,3,1.0,0.978,0.989,10.421
Nuts,45,Image_1,otm,32,3,1.0,0.902,0.949,7.155
Nuts,45,Image_10,otm,32,3,1.0,0.895,0.944,4.635
Nuts,45,Image_2,otm,32,3,0.95,0.927,0.938,8.957
Nuts,45,Image_3,otm,32,3,1.0,0.944,0.971,3.357
Nuts,45,Image_4,otm,32,3,1.0,0.939,0.969,4.286
Nuts,45,Image_5,otm,32,3,0.969,0.912,0.939,2.944
Nuts,45,Image_6,otm,32,3,0.97,0.889,0.928,6.326
Nuts,45,Image_7,otm,32,3,1.0,0.786,0.88,4.178
Nuts,45,Image_8,otm,32,3,1.0,0.933,0.966,5.657
Nuts,45,Image_9,otm,32,3,0.968,0.789,0.87,9.548
Nuts,68,Image_0_50,otm,32,3,1.0,0.816,0.899,13.021
Nuts,68,Image_1,otm,32,3,1.0,0.862,0.926,6.547
Nuts,68,Image_10,otm,32,3,1.0,0.8,0.889,6.106
Nuts,68,Image_2,otm,32,3,1.0,0.8,0.889,7.793
Nuts,68,Image_3,otm,32,3,1.0,0.769,0.87,4.353
Nuts,68,Image_4,otm,32,3,1.0,0.692,0.818,3.531
Nuts,68,Image_5,otm,32,3,1.0,0.806,0.893,5.476
Nuts,68,Image_6,otm,32,3,1.0,0.69,0.816,5.502
Nuts,68,Image_7,otm,32,3,1.0,0.812,0.897,2.801
Nuts,68,Image_8,otm,32,3,1.0,0.76,0.864,5.325
Nuts,68,Image_9,otm,32,3,1.0,0.818,0.9,4.661
Pins2,384,Image_0,otm,32,3,1.0,0.5,0.667,2.976
Pins2,384,Image_1,otm,32,3,1.0,0.444,0.615,1.612
Pins2,384,Image_10,otm,32,3,1.0,0.545,0.706,1.611
Pins2,384,Image_2,otm,32,3,1.0,0.583,0.737,1.627
Pins2,384,Image_3,otm,32,3,1.0,0.556,0.714,1.691
